Time (s),Along_wind_pr_coef,Cross_wind_pr_coef,Force_along_wind,Force_cross_wind
1929.1200000000001,68.422745,-98.21041,0.06485191758570878,-0.09308503346461532
1929.2,69.46088,-96.753044,0.06583587157054019,-0.09170372318180137
1929.28,66.34554,-101.04817,0.06288312017428707,-0.09577469811231155
1929.3600000000001,68.00402,-99.31064,0.06445504578039164,-0.09412784246144452
1929.44,67.13012,-100.51366,0.06362675133460251,-0.09526807787142605
1929.52,59.590187,-108.54818,0.056480310970045494,-0.10288329743032912
1929.6000000000001,62.975624,-106.69326,0.05968906973695334,-0.10112518201602698
1929.68,64.052795,-107.68444,0.060710025945201966,-0.10206463498797785
1929.76,61.112793,-113.01175,0.05792345553318792,-0.10711392354094591
1929.8400000000001,64.290245,-113.20565,0.06093508363514029,-0.10729770534828396
1929.92,66.515495,-113.678276,0.06304420313868851,-0.10774566582048457
1930.0,65.78672,-118.06931,0.06235346122247579,-0.11190754459124841
1930.08,67.79176,-118.74783,0.06425386562450133,-0.11255065437033993
1930.16,65.750046,-122.67154,0.06231870068154034,-0.11626959114516884
1930.24,69.03621,-122.539536,0.0654333666340833,-0.11614447633774949
1930.32,71.65568,-123.01142,0.06791613121994375,-0.11659173538027029
1930.4,68.598404,-128.98582,0.06501840951300177,-0.12225434826025722
1930.48,75.99096,-124.59806,0.07202516413400775,-0.11809557168879883
1930.56,79.345566,-124.48469,0.07520470148508031,-0.11798811555434897
1930.64,77.05354,-129.3648,0.07303229422320738,-0.12261355256864641
1930.72,79.67005,-129.89296,0.07551225309034866,-0.12311414196053248
1930.8,79.68227,-130.93965,0.07552383029568206,-0.12410620938970122
1930.88,79.72306,-130.70395,0.07556249570287611,-0.12388280765230592
1930.96,80.91718,-128.32907,0.07669429949423257,-0.12163186919123206
1931.04,78.21807,-131.27528,0.07413604805860616,-0.12442432582756927
1931.1200000000001,78.70546,-129.06458,0.07459800096823345,-0.12232898905566718
1931.2,79.77127,-126.84221,0.07560818986933564,-0.12022260295849996
1931.28,74.3257,-131.22562,0.07044680996104409,-0.12437725049545158
1931.3600000000001,78.16217,-126.29185,0.0740830648084639,-0.11970096344498646
